contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry,timestamp
QQQ260220C00640000,2025-11-07 21:12:30+00:00,640.0,17.68,17.63,17.79,-0.94999886,-5.099296,175.0,25432,0.22985084121704102,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00645000,2025-11-07 20:14:03+00:00,645.0,14.97,15.6,15.76,-2.2399988,-13.015683,61.0,1837,0.22595988891601562,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00650000,2025-11-07 20:06:32+00:00,650.0,13.06,13.74,13.88,-1.7399998,-11.756756,2791.0,4081,0.22219100570678707,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00655000,2025-11-07 20:58:21+00:00,655.0,11.83,12.04,12.19,-1.2300005,-9.418074,40.0,923,0.21887988159179686,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00660000,2025-11-07 20:52:25+00:00,660.0,10.15,10.51,10.66,-1.2700005,-11.120845,289.0,1228,0.215828154296875,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00665000,2025-11-07 21:04:21+00:00,665.0,9.16,9.13,9.28,-0.8299999,-8.308308,3053.0,9744,0.2130053065490723,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00670000,2025-11-07 20:41:32+00:00,670.0,7.53,7.91,8.03,-1.1599994,-13.34867,68.0,5543,0.21024349334716796,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00675000,2025-11-07 20:41:32+00:00,675.0,6.5,6.82,6.94,-1.3400002,-17.091839,54.0,1721,0.20793943923950192,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00680000,2025-11-07 21:02:00+00:00,680.0,5.89,5.87,5.99,-1.1100001,-15.857145,75.0,525,0.20601685104370115,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00685000,2025-11-07 17:58:21+00:00,685.0,4.18,5.03,5.16,-1.6200004,-27.93104,39.0,180,0.2043536596679687,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00690000,2025-11-07 18:22:14+00:00,690.0,3.63,4.31,4.43,-1.1799998,-24.53222,20.0,627,0.202858313293457,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00695000,2025-11-07 19:30:03+00:00,695.0,3.39,3.69,3.8,-0.9599998,-22.06896,88.0,163,0.20160710510253904,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00700000,2025-11-07 21:07:15+00:00,700.0,3.2,3.2,3.26,-0.44000006,-12.0879135,802.0,2389,0.20063055236816402,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00705000,2025-11-07 21:00:44+00:00,705.0,2.71,2.7,2.8,-0.47000003,-14.779875,11.0,290,0.19995917236328126,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00710000,2025-11-07 20:36:26+00:00,710.0,2.25,2.32,2.41,-0.56999993,-20.212763,95.0,210,0.19959296508789062,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00715000,2025-11-07 20:26:56+00:00,715.0,1.9,1.99,2.08,-0.5100001,-21.161829,50.0,638,0.19947089599609374,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00720000,2025-11-07 19:58:09+00:00,720.0,1.69,1.72,1.8,-0.26999998,-13.77551,17.0,573,0.19959296508789062,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00725000,2025-11-07 19:00:03+00:00,725.0,1.29,1.48,1.55,-0.42000008,-24.561409,40.0,1135,0.19959296508789062,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00730000,2025-11-07 19:20:43+00:00,730.0,1.12,1.28,1.36,-0.38,-25.333332,16.0,340,0.2003864141845703,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00735000,2025-11-07 20:35:25+00:00,735.0,1.11,1.12,1.19,-0.16999996,-13.281247,36.0,298,0.20111882873535153,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00740000,2025-11-06 20:25:14+00:00,740.0,1.18,0.97,1.05,0.0,0.0,22.0,250,0.20215641601562498,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00745000,2025-11-07 14:30:01+00:00,745.0,0.94,0.85,0.92,-0.089999974,-8.737862,1.0,1022,0.2030108996582031,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00750000,2025-11-07 19:46:46+00:00,750.0,0.74,0.75,0.82,-0.120000005,-13.953489,297.0,7480,0.2043536596679687,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00755000,2025-11-07 16:37:13+00:00,755.0,0.55,0.66,0.74,-0.24000001,-30.37975,21.0,578,0.20618469604492184,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00760000,2025-11-07 19:20:00+00:00,760.0,0.54,0.59,0.66,-0.28999996,-34.939754,13.0,27,0.20752745605468748,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00765000,2025-11-07 20:07:05+00:00,765.0,0.51,0.52,0.6,-0.16000003,-23.8806,22.0,5,0.20948056152343747,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00770000,2025-10-30 18:57:37+00:00,770.0,0.96,0.46,0.54,0.0,0.0,,60,0.21106745971679686,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220C00780000,2025-11-07 20:32:45+00:00,780.0,0.4,0.37,0.45,-0.00999999,-2.439022,5206.0,228,0.21497367065429687,False,REGULAR,USD,call,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00280000,2025-11-07 20:48:52+00:00,280.0,0.41,0.36,0.43,0.049999982,13.888884,23.0,1441,0.614261669921875,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00285000,2025-11-06 19:54:02+00:00,285.0,0.38,0.38,0.45,0.0,0.0,1.0,324,0.6049844189453126,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00290000,2025-10-27 15:26:44+00:00,290.0,0.47,0.41,0.48,0.13,38.23529,1.0,233,0.5976602734375001,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00295000,2025-11-07 18:28:33+00:00,295.0,0.53,0.44,0.51,0.18999997,55.88234,3.0,39,0.5898478515625001,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00300000,2025-11-07 20:07:07+00:00,300.0,0.53,0.46,0.53,0.109999985,26.190475,25.0,380,0.5803264624023439,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00305000,2025-11-07 16:28:34+00:00,305.0,0.61,0.49,0.56,0.22000003,56.410263,1.0,32,0.5722699023437501,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00310000,2025-11-07 18:31:54+00:00,310.0,0.59,0.52,0.59,0.089999974,17.999994,18.0,37,0.5642133422851563,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00315000,2025-11-06 19:08:16+00:00,315.0,0.51,0.56,0.63,0.0,0.0,38.0,122,0.5571333349609376,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00320000,2025-11-06 14:47:44+00:00,320.0,0.52,0.59,0.66,0.0,0.0,2.0,296,0.5488326367187502,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00325000,2025-11-06 19:14:11+00:00,325.0,0.57,0.63,0.7,0.0,0.0,3.0,231,0.5415084912109377,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00330000,2025-11-07 17:26:35+00:00,330.0,0.79,0.66,0.74,0.14000005,21.53847,5.0,220,0.5334519311523438,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00335000,2025-11-07 20:17:32+00:00,335.0,0.76,0.7,0.78,0.23000002,43.396233,2.0,15,0.5256395092773438,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00340000,2025-11-07 19:15:37+00:00,340.0,0.87,0.74,0.82,0.13999999,19.17808,2.0,43,0.5179491564941407,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00345000,2025-10-23 13:30:09+00:00,345.0,0.86,0.79,0.87,-0.07999998,-8.510636,2.0,50,0.5109912182617188,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00350000,2025-11-07 16:33:37+00:00,350.0,1.02,0.83,0.91,0.19,22.891565,60.0,496,0.5029346582031251,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00355000,2025-10-29 18:35:33+00:00,355.0,0.71,0.88,0.96,0.0,0.0,4.0,24,0.4989063781738281,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00360000,2025-11-07 14:30:00+00:00,360.0,0.95,0.93,1.01,0.01999998,2.1505356,1.0,79,0.49121602539062503,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00365000,2025-11-05 15:22:03+00:00,365.0,0.86,0.98,1.07,0.0,0.0,10.0,34,0.4842580871582032,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00370000,2025-10-24 14:39:39+00:00,370.0,1.2,1.04,1.12,0.25000006,26.315796,6.0,121,0.47632359619140624,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00375000,2025-11-04 20:51:16+00:00,375.0,1.02,1.1,1.18,0.0,0.0,1.0,171,0.4691215197753906,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00380000,2025-11-07 14:36:42+00:00,380.0,1.32,1.16,1.25,0.2600001,24.528315,1.0,132,0.4622856506347657,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00385000,2025-11-06 20:43:04+00:00,385.0,1.2,1.23,1.32,0.0,0.0,50.0,101,0.4552056433105469,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00390000,2025-11-07 19:37:26+00:00,390.0,1.43,1.3,1.39,0.15999997,12.598422,1.0,241,0.4480035668945312,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00395000,2025-11-07 17:34:32+00:00,395.0,1.64,1.37,1.46,0.29999995,22.388056,1.0,301,0.44067942138671873,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00400000,2025-11-07 20:29:14+00:00,400.0,1.6,1.45,1.54,0.22000003,15.942031,69.0,2649,0.4337214831542969,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00405000,2025-11-06 17:21:08+00:00,405.0,1.51,1.53,1.63,0.0,0.0,18.0,135,0.4270687176513672,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00410000,2025-11-07 17:18:56+00:00,410.0,2.01,1.62,1.71,0.42999995,27.215185,60.0,174,0.4198056066894531,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00415000,2025-11-07 18:56:25+00:00,415.0,2.0,1.71,1.81,0.32000005,19.047623,15.0,98,0.41321387573242185,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00420000,2025-11-07 20:20:34+00:00,420.0,1.98,1.81,1.9,0.27999997,16.470585,41.0,7737,0.40601179931640624,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00425000,2025-11-07 18:15:08+00:00,425.0,2.31,1.92,2.01,0.80999994,53.999996,10.0,149,0.39942006835937505,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00430000,2025-11-03 18:05:08+00:00,430.0,1.57,2.03,2.13,0.0,0.0,1.0,127,0.39301144104003904,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00435000,2025-11-07 19:15:37+00:00,435.0,2.48,2.16,2.25,0.8000001,47.619053,3.0,336,0.38635867553710934,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00440000,2025-11-07 20:17:32+00:00,440.0,2.48,2.29,2.39,0.20000005,8.771933,18.0,465,0.38019418640136715,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00445000,2025-11-07 19:25:55+00:00,445.0,2.8,2.44,2.54,0.54999995,24.444443,17.0,110,0.3740907318115234,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00450000,2025-11-07 17:33:10+00:00,450.0,3.16,2.6,2.69,0.75,31.12033,76.0,3200,0.367743139038086,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00455000,2025-11-07 20:59:04+00:00,455.0,2.83,2.76,2.86,0.54999995,24.122807,2.0,225,0.3616396844482421,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00460000,2025-11-07 20:59:49+00:00,460.0,3.03,2.95,3.05,0.059999943,2.0202003,80.0,498,0.35587191986083977,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00465000,2025-11-07 15:41:48+00:00,465.0,3.83,3.15,3.25,0.9299998,32.06896,5.0,642,0.35004312072753896,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00470000,2025-11-07 20:21:54+00:00,470.0,3.71,3.37,3.47,0.59000015,18.910261,52.0,456,0.3443669079589844,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00475000,2025-11-07 17:14:36+00:00,475.0,4.62,3.6,3.7,1.1399999,32.758617,2.0,247,0.3385686260986328,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00480000,2025-11-07 20:36:52+00:00,480.0,4.12,3.85,3.96,0.56999993,16.056337,313.0,1735,0.3331060342407227,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00485000,2025-11-07 17:46:32+00:00,485.0,5.2,4.13,4.24,1.0799999,26.213593,28.0,1022,0.32770447692871096,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00490000,2025-11-07 19:35:03+00:00,490.0,4.94,4.42,4.54,0.80999994,19.612589,77.0,1919,0.32227240234374993,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00495000,2025-11-07 20:22:14+00:00,495.0,5.08,4.75,4.86,0.28999996,6.054279,445.0,305,0.316840327758789,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00500000,2025-11-07 20:59:49+00:00,500.0,5.23,5.09,5.21,0.059999943,1.1605405,674.0,11498,0.31153032226562494,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00505000,2025-11-07 18:48:33+00:00,505.0,6.46,5.47,5.59,0.8800001,15.770611,214.0,5259,0.30631186859130854,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00510000,2025-11-07 20:46:53+00:00,510.0,6.19,5.88,6.0,0.17000008,2.8239214,41.0,34102,0.3011239321899414,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00515000,2025-11-07 19:56:58+00:00,515.0,6.8,6.32,6.45,0.4000001,6.2500014,317.0,2039,0.29608858215332035,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00520000,2025-11-07 19:46:33+00:00,520.0,6.99,6.81,6.93,0.119999886,1.7467233,30.0,2497,0.2909616802978515,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00525000,2025-11-07 16:15:41+00:00,525.0,9.17,7.32,7.45,1.71,22.922253,29.0,7608,0.2859263302612304,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00530000,2025-11-07 20:34:43+00:00,530.0,8.45,7.88,8.02,1.0699997,14.498641,48.0,1214,0.2810130493164062,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00535000,2025-11-07 21:01:06+00:00,535.0,8.68,8.48,8.62,0.5799999,7.1604924,28.0,960,0.27591666473388665,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00540000,2025-11-07 20:47:54+00:00,540.0,9.67,9.15,9.28,0.47000027,5.108699,232.0,2782,0.2709881251525879,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00545000,2025-11-07 17:13:16+00:00,545.0,12.7,9.85,9.99,3.4099998,36.706135,118.0,628,0.26604432693481445,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00550000,2025-11-07 21:05:29+00:00,550.0,10.67,10.62,10.76,-0.119999886,-1.1121398,534.0,3474,0.26116156326293943,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00555000,2025-11-07 20:14:53+00:00,555.0,12.59,11.44,11.59,1.9899998,18.773582,175.0,7241,0.2562635409545898,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00560000,2025-11-07 20:46:53+00:00,560.0,12.94,12.34,12.49,0.65999985,5.374592,643.0,974,0.251411294555664,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00565000,2025-11-07 19:36:58+00:00,565.0,14.13,13.3,13.46,1.4200001,11.172306,34.0,1792,0.2465590481567383,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00570000,2025-11-07 21:01:04+00:00,570.0,14.6,14.36,14.5,0.28999996,2.0265546,165.0,5520,0.24164576721191405,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00575000,2025-11-07 20:37:20+00:00,575.0,16.46,15.47,15.63,0.9599991,6.1935425,607.0,7323,0.23680877944946288,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00580000,2025-11-07 21:05:29+00:00,580.0,16.76,16.68,16.85,0.21999931,1.3301046,1076.0,6939,0.2319717916870117,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00585000,2025-11-07 21:04:56+00:00,585.0,18.1,18.0,18.17,1.6499996,10.030393,132.0,5697,0.22716532119750976,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00590000,2025-11-07 21:02:27+00:00,590.0,19.54,19.41,19.58,0.84000015,4.491979,245.0,904,0.2222367816162109,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00595000,2025-11-07 21:04:56+00:00,595.0,21.03,20.92,21.1,-0.069999695,-0.3317521,144.0,390,0.2173082420349121,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00600000,2025-11-07 20:58:31+00:00,600.0,23.1,22.58,22.75,1.0,4.524887,293.0,6285,0.21247125427246094,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00605000,2025-11-07 21:07:07+00:00,605.0,24.38,24.33,24.48,1.3799992,5.9999967,295.0,553,0.2072528005981445,False,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00610000,2025-11-07 21:07:07+00:00,610.0,26.29,26.24,26.45,0.19000053,0.7279714,114.0,1516,0.20282779602050777,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00615000,2025-11-07 20:35:33+00:00,615.0,29.93,28.31,28.52,2.3899994,8.678284,46.0,1080,0.1980518428039551,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00620000,2025-11-07 20:23:40+00:00,620.0,32.65,30.51,30.73,2.4400024,8.076804,134.0,764,0.19315382049560548,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00625000,2025-11-07 20:37:57+00:00,625.0,34.56,32.87,33.11,2.2299995,6.8976164,93.0,2533,0.1883168327331543,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00630000,2025-11-07 21:00:37+00:00,630.0,35.84,35.54,35.65,0.8199997,2.3415182,66.0,794,0.18337303451538084,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00635000,2025-11-07 18:14:27+00:00,635.0,43.7,36.44,40.32,6.0,15.915119,11.0,150,0.19445080459594727,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00640000,2025-11-07 19:40:10+00:00,640.0,43.5,39.33,43.21,2.8400002,6.9847517,10.0,120,0.18996476547241214,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00645000,2025-11-07 20:45:57+00:00,645.0,45.5,42.48,46.29,2.1500015,4.959635,10.0,69,0.18564657135009766,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00650000,2025-11-07 20:27:24+00:00,650.0,50.6,45.67,49.55,4.869999,10.649462,4.0,79,0.18140467041015623,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00655000,2025-11-05 17:53:52+00:00,655.0,40.7,49.15,53.0,0.0,0.0,102.0,182,0.17733061447143555,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00660000,2025-11-07 16:09:04+00:00,660.0,63.16,52.75,56.63,19.619999,45.062008,7.0,60,0.17337862762451173,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00665000,2025-11-07 19:47:48+00:00,665.0,61.01,56.63,60.44,4.8499985,8.636037,3.0,102,0.16962500305175782,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00670000,2025-11-07 20:07:27+00:00,670.0,64.8,60.87,64.42,11.000004,20.446104,1.0,474,0.16605448211669926,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00675000,2025-11-07 16:18:17+00:00,675.0,75.6,65.11,68.58,22.3,41.83865,1.0,806,0.16300275482177734,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00680000,2025-11-07 16:44:42+00:00,680.0,79.96,69.02,72.9,13.290001,19.934004,20.0,55,0.16050033843994144,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00685000,2025-11-04 14:31:03+00:00,685.0,64.48,73.7,77.37,0.0,0.0,1.0,1,0.15876085388183597,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00690000,2025-11-07 16:00:02+00:00,690.0,88.0,78.43,81.98,9.139999,11.590158,3.0,331,0.15818102569580078,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00695000,2025-11-06 15:10:45+00:00,695.0,78.42,83.24,86.71,0.0,0.0,2.0,22,0.1590049920654297,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00700000,2025-11-06 17:15:12+00:00,700.0,88.5,87.67,91.55,0.0,0.0,10.0,54,0.16162947753906248,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00705000,2025-10-30 19:50:20+00:00,705.0,78.25,92.82,96.47,0.0,0.0,,0,0.16590189575195316,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00710000,2025-10-31 15:44:21+00:00,710.0,79.35,98.0,101.48,0.0,0.0,14.0,0,0.1724936267089844,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00715000,2025-11-07 20:32:42+00:00,715.0,108.91,103.0,106.48,7.140007,7.015827,30.0,5,0.178719150390625,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00720000,2025-11-07 21:13:02+00:00,720.0,109.89,107.99,111.47,3.1200027,2.9221718,560.0,40,0.18451743225097655,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00730000,2025-08-05 17:10:45+00:00,730.0,168.7,152.4,156.28,0.0,0.0,,0,0.5666394654846192,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00735000,2025-08-05 15:08:42+00:00,735.0,173.19,157.4,161.28,0.0,0.0,,0,0.5762371478271484,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00740000,2025-07-31 16:37:29+00:00,740.0,168.91,168.0,172.03,0.0,0.0,,0,0.6336859141540527,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260220P00755000,2025-10-27 17:26:08+00:00,755.0,128.45,142.99,146.49,0.0,0.0,,0,0.2258988543701172,True,REGULAR,USD,put,QQQ,2026-02-20,2025-11-09 05:50:18.352950
QQQ260320C00205000,2025-06-24 17:57:30+00:00,205.0,341.0,369.67,373.44,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,QQQ,2026-03-20,2025-11-09 05:50:18.792598
QQQ260320C00210000,2025-09-18 17:02:25+00:00,210.0,391.25,401.6,404.69,0.0,0.0,,2,1.0125781793212891,True,REGULAR,USD,call,QQQ,2026-03-20,2025-11-09 05:50:18.792598
QQQ260320C00235000,2025-11-07 15:04:18+00:00,235.0,372.57,377.07,380.34,107.99002,40.815643,1.0,3,0.9416509741210937,True,REGULAR,USD,call,QQQ,2026-03-20,2025-11-09 05:50:18.792598
QQQ260320C00240000,2025-05-16 19:22:51+00:00,240.0,289.09,292.01,296.91,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,QQQ,2026-03-20,2025-11-09 05:50:18.792598
