contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry
TSLA260320C00620000,2025-11-07 20:32:03+00:00,620.0,17.95,17.3,17.4,-4.49,-20.008911,20.0,1044,0.6334265173339844,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00630000,2025-11-07 20:32:04+00:00,630.0,16.85,16.25,16.4,-4.449999,-20.892014,57.0,7882,0.6358068646240236,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00640000,2025-11-07 20:22:01+00:00,640.0,16.38,15.3,15.4,-4.3200016,-20.869572,34.0,413,0.6378820391845703,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00650000,2025-11-07 20:54:31+00:00,650.0,14.44,14.4,14.55,-4.410001,-23.39523,254.0,2917,0.6404454901123047,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00660000,2025-11-07 20:32:04+00:00,660.0,13.78,13.55,13.7,-5.3200006,-27.853405,34.0,498,0.6424901473999024,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00670000,2025-11-07 20:32:05+00:00,670.0,13.25,12.8,12.9,-4.6000004,-25.77031,25.0,462,0.6448399774169922,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00680000,2025-11-07 19:31:08+00:00,680.0,12.8,12.05,12.2,-4.0999994,-24.260353,96.0,703,0.6471287728881835,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00690000,2025-11-07 19:53:06+00:00,690.0,12.63,11.4,11.5,-2.7699995,-17.98701,26.0,643,0.6494480856323243,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00700000,2025-11-07 20:43:35+00:00,700.0,11.26,10.8,10.9,-3.04,-21.25874,622.0,11817,0.6522556747436524,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00710000,2025-11-07 17:42:07+00:00,710.0,10.6,10.2,10.3,-2.8199997,-21.01341,14.0,125,0.6543918838500978,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00720000,2025-11-07 17:02:52+00:00,720.0,9.7,9.65,9.75,-3.1000004,-24.218754,16.0,318,0.6567417138671876,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00730000,2025-11-07 18:34:06+00:00,730.0,9.5,9.15,9.25,-3.0500002,-24.30279,16.0,282,0.659305164794922,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00740000,2025-11-07 19:56:53+00:00,740.0,8.9,8.65,8.75,-2.8500004,-24.255322,24.0,275,0.6612887875366212,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00750000,2025-11-07 20:56:48+00:00,750.0,8.27,8.2,8.3,-3.83,-31.652891,34.0,365,0.6636081002807619,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00760000,2025-11-07 14:47:12+00:00,760.0,7.75,7.8,7.9,-2.5500002,-24.757282,9.0,82,0.666385172119141,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00770000,2025-11-07 18:09:43+00:00,770.0,7.6,7.4,7.5,-2.35,-23.61809,5.0,556,0.6685824157714846,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00780000,2025-11-07 14:32:18+00:00,780.0,7.3,7.0,7.15,-3.3000002,-31.132074,2.0,397,0.6708101766967774,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00790000,2025-11-07 18:12:40+00:00,790.0,6.9,6.65,6.8,-2.0499997,-22.905025,20.0,160,0.6730684548950198,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00800000,2025-11-07 20:59:12+00:00,800.0,6.41,6.35,6.45,-2.6500006,-29.249454,37.0,1791,0.6754182849121095,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00810000,2025-11-07 16:41:09+00:00,810.0,6.3,6.05,6.15,-2.4799995,-28.24601,19.0,105,0.677859666748047,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00820000,2025-11-07 17:06:24+00:00,820.0,6.0,5.75,5.85,-2.4700003,-29.161749,5.0,125,0.6798738067626955,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00830000,2025-11-07 17:05:31+00:00,830.0,5.75,5.5,5.6,-2.1,-26.751593,20.0,65,0.6826813958740237,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00840000,2025-11-07 19:53:24+00:00,840.0,5.85,5.25,5.35,-2.0,-25.477707,31.0,240,0.6851227777099609,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00850000,2025-11-07 19:41:55+00:00,850.0,5.52,5.0,5.1,-1.48,-21.142857,83.0,932,0.6871369177246094,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00860000,2025-11-07 17:08:35+00:00,860.0,5.05,4.75,4.9,-1.6999998,-25.185183,131.0,524,0.6894562304687502,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00870000,2025-11-07 19:24:43+00:00,870.0,4.87,4.55,4.65,-1.5799999,-24.496122,39.0,18441,0.6913483013916017,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320C00880000,2025-11-07 20:59:08+00:00,880.0,4.42,4.4,4.45,-1.8800001,-29.84127,3213.0,18945,0.6944000286865235,False,REGULAR,USD,call,TSLA,2026-03-20
TSLA260320P00005000,2025-11-07 17:38:58+00:00,5.0,0.02,0.0,0.01,0.01,100.0,1.0,2,2.1875045312499997,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00030000,2025-11-06 19:53:58+00:00,30.0,0.1,0.0,0.19,0.0,0.0,4.0,8,1.619142529296875,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00035000,2025-10-30 14:03:20+00:00,35.0,0.07,0.0,0.08,0.0,0.0,,2,1.40234673828125,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00045000,2025-11-07 20:47:38+00:00,45.0,0.13,0.0,0.26,0.049999997,62.5,2.0,1940,1.408206083984375,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00055000,2025-11-06 16:01:14+00:00,55.0,0.22,0.13,0.33,0.0,0.0,1.0,101,1.36328443359375,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00080000,2025-10-29 18:44:45+00:00,80.0,0.37,0.14,0.8,0.0,0.0,,50,1.2153359545898437,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00090000,2025-11-06 15:02:41+00:00,90.0,0.59,0.52,0.55,0.0,0.0,3.0,5,1.150394873046875,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00095000,2025-11-06 20:56:43+00:00,95.0,0.75,0.59,0.62,0.0,0.0,2.0,28,1.1303754418945315,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00100000,2025-11-07 20:43:56+00:00,100.0,0.69,0.66,0.8,-0.13,-15.853659,756.0,116,1.1218305627441407,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00110000,2025-11-07 19:08:20+00:00,110.0,0.83,0.8,0.84,-0.16000003,-16.16162,52.0,2487,1.0683640332031252,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00115000,2025-11-07 17:57:22+00:00,115.0,1.01,0.88,0.92,-0.029999971,-2.8846128,4.0,339,1.049321159667969,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00120000,2025-11-07 17:26:37+00:00,120.0,1.1,0.96,1.0,-0.13999999,-11.290321,1.0,1235,1.0297900073242188,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00125000,2025-11-06 16:37:44+00:00,125.0,1.3,1.05,1.08,0.0,0.0,3.0,1267,1.0112354125976561,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00130000,2025-11-07 18:41:07+00:00,130.0,1.22,1.14,1.17,0.01999998,1.6666651,51.0,703,0.9934082690429689,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00135000,2025-11-07 19:11:02+00:00,135.0,1.29,1.22,1.26,-0.21000004,-14.000003,1.0,667,0.97460962890625,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00140000,2025-11-07 18:08:20+00:00,140.0,1.33,1.31,1.36,-0.25,-15.822784,103.0,1325,0.9572758178710936,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00145000,2025-11-07 20:38:05+00:00,145.0,1.46,1.41,1.45,-0.13999999,-8.749999,2.0,38810,0.9399420068359375,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00150000,2025-11-07 19:04:40+00:00,150.0,1.6,1.51,1.55,-0.17999995,-10.112356,633.0,41628,0.9230964721679689,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00155000,2025-11-05 18:32:16+00:00,155.0,1.62,1.61,1.65,0.0,0.0,500.0,543,0.9061288684082032,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00160000,2025-11-07 16:35:03+00:00,160.0,1.93,1.71,1.75,-0.120000005,-5.8536587,9.0,1076,0.8892833337402342,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00165000,2025-11-07 18:23:32+00:00,165.0,2.0,1.83,1.86,-0.089999914,-4.3062162,1.0,586,0.8737805590820311,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00170000,2025-11-07 17:34:51+00:00,170.0,2.13,1.94,1.98,-0.21999979,-9.361693,3.0,1537,0.8581557153320312,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00175000,2025-11-07 15:11:45+00:00,175.0,2.1,2.06,2.1,-0.10000014,-4.545461,5.0,867,0.8428970788574219,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00180000,2025-11-07 16:57:34+00:00,180.0,2.5,2.18,2.22,0.0,0.0,1.0,5079,0.8276384423828124,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00185000,2025-11-07 14:34:32+00:00,185.0,2.52,2.3,2.35,-0.19000006,-7.011072,1.0,623,0.8126239440917968,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00190000,2025-11-06 16:22:28+00:00,190.0,2.75,2.44,2.49,0.0,0.0,4.0,2912,0.7985859985351562,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00195000,2025-11-06 16:26:04+00:00,195.0,2.96,2.58,2.64,0.0,0.0,1.0,2022,0.7847921911621094,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00200000,2025-11-07 20:13:07+00:00,200.0,2.75,2.74,2.79,-0.29999995,-9.836064,53.0,12803,0.7713645910644531,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00210000,2025-11-07 16:41:00+00:00,210.0,3.35,3.05,3.15,-0.1500001,-4.285717,10.0,6416,0.7454859436035157,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00215000,2025-11-07 16:41:00+00:00,215.0,3.68,3.25,3.35,-0.109999895,-2.902372,37.0,4209,0.7338893798828124,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00220000,2025-11-07 19:58:43+00:00,220.0,3.5,3.45,3.55,-0.28999996,-7.6517143,34.0,5060,0.7220486779785156,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00225000,2025-11-07 19:57:50+00:00,225.0,3.7,3.7,3.75,-0.25,-6.329114,48.0,5510,0.710940390625,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00230000,2025-11-07 20:05:37+00:00,230.0,3.95,3.9,4.0,-0.26999974,-6.398098,66.0,3165,0.6995879650878907,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00235000,2025-11-07 20:52:16+00:00,235.0,4.29,4.2,4.3,-0.26000023,-5.7142906,11.0,3205,0.6909210595703126,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00240000,2025-11-07 20:02:00+00:00,240.0,4.46,4.45,4.55,-0.28999996,-6.1052623,411.0,5861,0.679812772216797,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00245000,2025-11-04 20:20:51+00:00,245.0,4.3,4.8,4.9,0.0,0.0,2.0,1677,0.6720003503417971,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00250000,2025-11-07 20:13:19+00:00,250.0,5.05,5.15,5.25,-0.28999996,-5.430711,58.0,7416,0.6635165484619143,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00255000,2025-11-07 17:44:47+00:00,255.0,6.0,5.5,5.6,-0.21999979,-3.5369742,2.0,448,0.654544470214844,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00260000,2025-11-07 19:13:10+00:00,260.0,5.95,5.9,6.0,-0.3000002,-4.800003,6.0,3334,0.6465489447021484,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00265000,2025-11-07 19:53:08+00:00,265.0,6.2,6.35,6.45,-0.4500003,-6.766921,5.0,790,0.6394689373779296,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00270000,2025-11-07 19:21:02+00:00,270.0,6.92,6.85,6.95,-0.009999752,-0.14429657,6.0,7079,0.6329992755126954,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00275000,2025-11-07 20:06:56+00:00,275.0,7.25,7.35,7.45,-0.26999998,-3.590425,22.0,847,0.6259192681884767,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00280000,2025-11-07 20:57:12+00:00,280.0,8.0,7.9,8.05,-0.05000019,-0.62112033,40.0,6636,0.6199989172363283,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00285000,2025-11-07 19:58:23+00:00,285.0,8.25,8.55,8.65,-0.39999962,-4.6242733,12.0,784,0.6145058081054688,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00290000,2025-11-07 20:59:36+00:00,290.0,9.26,9.2,9.3,0.21000004,2.3204424,227.0,6741,0.6088295953369143,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00295000,2025-11-07 16:41:44+00:00,295.0,9.95,9.9,10.05,-0.19999981,-1.9704415,6.0,1423,0.6039468316650394,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00300000,2025-11-07 20:58:48+00:00,300.0,10.6,10.7,10.8,0.1800003,1.7274501,327.0,8225,0.5992776889038086,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00305000,2025-11-07 17:24:06+00:00,305.0,12.35,11.5,11.65,-0.09999943,-0.80320823,108.0,1304,0.5947611325073242,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00310000,2025-11-07 19:40:58+00:00,310.0,12.43,12.4,12.5,0.3800001,3.153528,12.0,3433,0.5903361279296876,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00315000,2025-11-07 16:55:05+00:00,315.0,12.8,13.35,13.5,-0.14999962,-1.1582983,9.0,615,0.5868571588134766,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00320000,2025-11-07 19:54:09+00:00,320.0,13.75,14.35,14.5,0.10000038,0.73260355,999.0,3474,0.5829509478759765,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00325000,2025-11-07 18:23:23+00:00,325.0,16.0,15.45,15.6,1.4799995,10.192834,20.0,1092,0.579807668762207,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00330000,2025-11-07 20:12:44+00:00,330.0,15.9,16.6,16.75,-0.35000038,-2.1538484,26.0,2438,0.5765728378295899,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00335000,2025-11-07 20:31:05+00:00,335.0,17.85,17.85,17.95,-0.7199993,-3.8772178,13.0,1722,0.5736126623535156,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00340000,2025-11-07 20:30:24+00:00,340.0,19.09,19.15,19.3,1.2900009,7.247196,44.0,3053,0.5712323150634766,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00345000,2025-11-07 20:54:11+00:00,345.0,20.5,20.5,20.65,0.35000038,1.7369747,82.0,1015,0.5683331741333008,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00350000,2025-11-07 20:59:25+00:00,350.0,22.0,21.95,22.1,1.3500004,6.537532,369.0,6522,0.5659528268432618,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00355000,2025-11-07 19:29:28+00:00,355.0,22.85,23.5,23.65,1.3000011,6.0324883,6.0,6469,0.5639997213745118,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00360000,2025-11-07 20:59:01+00:00,360.0,25.1,25.15,25.3,1.8000011,7.7253265,67.0,3383,0.5624585990905762,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00365000,2025-11-07 15:16:17+00:00,365.0,28.75,26.85,27.0,3.9400005,15.880696,15.0,423,0.5606733386230469,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00370000,2025-11-07 19:42:41+00:00,370.0,27.14,28.6,28.75,0.18999863,0.70500416,64.0,1260,0.5586591986083984,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00375000,2025-11-07 20:57:52+00:00,375.0,30.5,30.45,30.6,-0.25,-0.81300807,29.0,1459,0.5570112658691408,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00380000,2025-11-07 19:46:23+00:00,380.0,32.53,32.4,32.55,1.829998,5.9609056,88.0,1701,0.5556837644958497,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00385000,2025-11-07 20:47:55+00:00,385.0,34.05,34.45,34.6,0.75,2.252252,66.0,784,0.5546614358520509,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00390000,2025-11-07 20:54:46+00:00,390.0,36.8,36.55,36.7,3.5999985,10.843369,63.0,1925,0.5534102276611328,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00395000,2025-11-07 20:57:19+00:00,395.0,39.05,38.7,38.9,3.2999992,9.230767,70.0,465,0.552159019470215,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00400000,2025-11-07 20:48:05+00:00,400.0,41.05,41.0,41.15,2.75,7.1801567,227.0,3790,0.5512129840087892,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00405000,2025-11-07 18:17:12+00:00,405.0,44.41,43.3,43.5,4.6899986,11.80765,42.0,342,0.5500380690002442,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00410000,2025-11-07 20:44:12+00:00,410.0,45.24,45.75,45.95,2.2400017,5.2093062,38.0,2231,0.5494124649047852,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00415000,2025-11-07 20:58:43+00:00,415.0,48.05,48.25,48.45,3.0499992,6.7777762,41.0,505,0.5485579812622071,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00420000,2025-11-07 20:44:32+00:00,420.0,50.82,50.85,51.0,3.7200012,7.8980923,101.0,2237,0.5477340148925782,False,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00430000,2025-11-07 20:11:42+00:00,430.0,56.11,56.2,56.4,3.6000023,6.8558416,573.0,1346,0.5462539271545412,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00440000,2025-11-07 19:44:28+00:00,440.0,58.85,61.9,62.1,1.699997,2.9746227,56.0,890,0.5452468571472169,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00450000,2025-11-07 20:36:33+00:00,450.0,67.2,67.85,68.05,4.6499977,7.434049,545.0,1651,0.5440719421386719,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00460000,2025-11-07 19:32:44+00:00,460.0,72.45,74.1,74.3,4.1800003,6.1227484,27.0,616,0.5433090103149415,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00470000,2025-11-07 18:40:58+00:00,470.0,80.01,80.55,80.8,7.260002,9.979384,6.0,352,0.5423324575805665,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00480000,2025-11-07 15:35:06+00:00,480.0,90.2,87.3,87.6,10.349998,12.961802,9.0,147,0.5419509916687013,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00490000,2025-11-07 15:33:42+00:00,490.0,94.09,94.25,94.5,7.689995,8.900456,6.0,273,0.5408218525695803,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00500000,2025-11-07 18:57:57+00:00,500.0,100.0,101.45,101.75,6.6500015,7.1237297,48.0,849,0.5405471971130373,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00510000,2025-11-07 15:30:10+00:00,510.0,107.0,108.8,109.15,7.2699966,7.2896786,4.0,87,0.5397232307434083,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00520000,2025-11-07 17:36:06+00:00,520.0,117.95,116.05,116.95,8.549995,7.815352,3.0,156,0.5384262466430666,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00530000,2025-11-07 20:55:31+00:00,530.0,124.15,123.8,124.75,13.300003,11.9981985,3.0,560,0.5378616770935059,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00540000,2025-11-06 18:30:02+00:00,540.0,122.95,131.85,132.7,0.0,0.0,6.0,333,0.5379074530029297,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00550000,2025-11-07 15:44:08+00:00,550.0,141.09,139.95,140.8,20.39,16.893124,4.0,244,0.5372971075439454,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00560000,2025-11-07 16:38:46+00:00,560.0,151.9,148.0,148.9,24.999992,19.700544,1.0,60,0.5345658116149903,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00570000,2025-11-06 16:03:43+00:00,570.0,147.95,156.6,157.45,0.0,0.0,1.0,51,0.5361984857177735,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00580000,2025-11-07 17:09:59+00:00,580.0,170.11,165.1,165.95,26.509995,18.460999,1.0,35,0.5353287434387208,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00590000,2025-11-07 17:09:59+00:00,590.0,178.79,173.7,174.65,10.639999,6.3276834,1.0,122,0.5348252084350585,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00600000,2025-11-05 20:16:48+00:00,600.0,157.44,182.1,183.4,0.0,0.0,1.0,261,0.5316514120483399,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00610000,2025-11-06 20:57:14+00:00,610.0,179.8,191.25,192.1,0.0,0.0,10.0,36,0.5318955502319337,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00620000,2025-11-06 15:13:06+00:00,620.0,182.65,200.2,201.05,0.0,0.0,20.0,30,0.531102101135254,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00630000,2025-10-22 13:41:36+00:00,630.0,198.7,209.2,210.05,0.0,0.0,2.0,2,0.5296372720336916,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00640000,2025-11-03 17:55:13+00:00,640.0,187.05,218.3,219.35,0.0,0.0,30.0,30,0.530125548400879,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00650000,2025-11-03 14:34:12+00:00,650.0,205.43,227.45,228.3,0.0,0.0,1.0,35,0.5265245101928712,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00660000,2025-10-27 14:46:29+00:00,660.0,219.7,236.35,237.8,0.0,0.0,2.0,16,0.524144162902832,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00670000,2025-11-06 14:56:23+00:00,670.0,221.75,246.0,247.15,0.0,0.0,1.0,10,0.5265550274658204,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00680000,2025-09-03 14:43:16+00:00,680.0,339.94,257.5,262.8,0.0,0.0,1.0,1,0.6070290762329101,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00690000,2025-11-07 17:15:45+00:00,690.0,268.42,264.7,267.5,18.050018,7.2093377,1.0,40,0.5404709039306643,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00700000,2025-11-06 15:47:30+00:00,700.0,259.62,274.15,275.4,0.0,0.0,10.0,65,0.5200243310546875,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00710000,2025-11-06 16:39:54+00:00,710.0,278.1,283.65,284.85,0.0,0.0,1.0,2,0.5167589828491211,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00720000,2025-10-17 15:19:24+00:00,720.0,291.7,291.1,296.05,0.0,0.0,1.0,9,0.5070850073242188,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00730000,2025-10-16 18:05:53+00:00,730.0,307.4,302.15,304.05,0.0,0.0,5.0,16,0.5013477600097658,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00740000,2025-10-17 17:26:13+00:00,740.0,307.45,311.6,315.25,0.0,0.0,4.0,16,0.5224046783447265,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00750000,2025-10-16 14:31:16+00:00,750.0,316.1,319.95,323.35,0.0,0.0,1.0,8,0.5296677893066408,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00760000,2025-10-15 14:28:58+00:00,760.0,324.17,331.15,334.65,0.0,0.0,2.0,2,0.5228319201660157,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00770000,2025-11-07 17:52:09+00:00,770.0,346.55,340.9,342.8,33.549988,10.718845,42.0,28,0.5282029602050782,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00780000,2025-11-07 20:09:16+00:00,780.0,346.55,350.6,354.15,7.8499756,2.317678,27.0,16,0.5191698474121094,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00800000,2025-10-16 18:05:53+00:00,800.0,375.35,370.3,373.75,0.0,0.0,1.0,6,0.5192308819580078,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00810000,2025-11-06 17:12:44+00:00,810.0,369.1,380.2,383.55,0.0,0.0,3.0,25,0.5192919165039063,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00820000,2025-11-06 16:56:21+00:00,820.0,383.9,390.05,393.4,0.0,0.0,1.0,1,0.5185595019531251,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00830000,2025-11-07 15:31:23+00:00,830.0,397.4,399.9,403.3,6.25,1.5978525,1.0,6,0.5183153637695312,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00840000,2025-11-06 20:28:04+00:00,840.0,392.1,409.75,413.2,0.0,0.0,12.0,35,0.5173388110351562,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00850000,2025-11-06 19:32:04+00:00,850.0,401.2,419.7,423.1,0.0,0.0,8.0,7,0.5192919165039063,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00860000,2025-11-06 20:06:12+00:00,860.0,412.0,429.65,433.0,0.0,0.0,10.0,20,0.5206346765136718,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260320P00880000,2025-11-06 20:02:47+00:00,880.0,432.85,449.5,451.75,0.0,0.0,12.0,12,0.5653119641113282,True,REGULAR,USD,put,TSLA,2026-03-20
TSLA260417C00100000,2025-11-07 15:14:00+00:00,100.0,338.34,330.6,334.2,-6.080017,-1.7652915,1.0,4736,1.2813756634521483,True,REGULAR,USD,call,TSLA,2026-04-17
TSLA260417C00105000,2025-10-07 19:10:22+00:00,105.0,336.8,325.75,329.4,0.0,0.0,,2,1.2542761895751953,True,REGULAR,USD,call,TSLA,2026-04-17
TSLA260417C00110000,2025-10-07 19:10:22+00:00,110.0,331.75,320.95,324.6,0.0,0.0,2.0,3,1.2299843188476562,True,REGULAR,USD,call,TSLA,2026-04-17
TSLA260417C00115000,2025-10-07 19:10:21+00:00,115.0,327.2,316.15,319.8,0.0,0.0,,2,1.2060586572265624,True,REGULAR,USD,call,TSLA,2026-04-17
