contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry
NVDA260116P00090000,2025-11-07 20:08:51+00:00,90.0,0.24,0.22,0.24,0.06999999,41.176464,343.0,70603.0,0.780275634765625,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00091000,2025-11-07 19:42:42+00:00,91.0,0.25,0.23,0.25,0.11,78.57143,11.0,3854.0,0.7744163183593751,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00092000,2025-11-06 20:31:49+00:00,92.0,0.18,0.23,0.25,0.0,0.0,10.0,8852.0,0.76367423828125,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00093000,2025-11-07 15:04:15+00:00,93.0,0.23,0.24,0.26,0.09,64.28572,4.0,4413.0,0.7578149218750001,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00094000,2025-11-07 20:53:00+00:00,94.0,0.28,0.25,0.27,0.060000002,27.272728,5.0,4085.0,0.7509790527343749,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00095000,2025-11-07 17:48:00+00:00,95.0,0.36,0.26,0.28,0.16000001,80.00001,34.0,37242.0,0.745119736328125,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00096000,2025-11-07 17:39:27+00:00,96.0,0.37,0.27,0.29,0.15,68.181816,123.0,5046.0,0.7382838671874999,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00097000,2025-11-05 18:52:20+00:00,97.0,0.16,0.28,0.3,0.0,0.0,2.0,8622.0,0.7324245507812499,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00098000,2025-11-07 17:07:26+00:00,98.0,0.36,0.29,0.31,0.15000002,71.42859,14.0,4240.0,0.725588681640625,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00099000,2025-11-07 19:26:17+00:00,99.0,0.35,0.29,0.32,0.099999994,39.999996,97.0,5457.0,0.7172879833984375,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00100000,2025-11-07 20:52:24+00:00,100.0,0.33,0.31,0.34,0.08000001,32.000004,23418.0,77460.0,0.7138700488281251,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00101000,2025-11-07 18:51:35+00:00,101.0,0.4,0.33,0.35,0.120000005,42.857143,6.0,8119.0,0.70898728515625,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00102000,2025-11-06 20:54:27+00:00,102.0,0.3,0.34,0.36,0.0,0.0,5.0,4410.0,0.702151416015625,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00103000,2025-11-04 18:23:11+00:00,103.0,0.23,0.35,0.37,0.0,0.0,1.0,9716.0,0.6953155468750001,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00104000,2025-11-07 19:11:39+00:00,104.0,0.44,0.35,0.39,0.13999999,46.66666,200.0,5812.0,0.6879914013671876,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00105000,2025-11-07 18:09:21+00:00,105.0,0.49,0.38,0.4,0.20000002,68.96552,118.0,27136.0,0.6840851904296876,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00106000,2025-11-07 17:22:09+00:00,106.0,0.53,0.4,0.42,0.19999996,60.606045,102.0,2937.0,0.6796907031250001,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00107000,2025-11-07 20:17:42+00:00,107.0,0.47,0.4,0.43,0.120000005,34.285717,127.0,2452.0,0.6709017285156251,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00108000,2025-11-07 20:27:33+00:00,108.0,0.51,0.43,0.45,0.25,96.15385,80.0,6926.0,0.6679720703125002,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00109000,2025-11-07 17:51:43+00:00,109.0,0.6,0.45,0.47,0.31000003,106.89657,100.0,4828.0,0.6630893066406252,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00110000,2025-11-07 20:56:13+00:00,110.0,0.48,0.47,0.49,0.09,23.076925,96.0,43187.0,0.65820654296875,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00111000,2025-11-06 19:05:13+00:00,111.0,0.42,0.49,0.51,0.0,0.0,1.0,3509.0,0.6528355029296876,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00112000,2025-11-07 19:32:09+00:00,112.0,0.58,0.51,0.53,0.13999999,31.818178,136.0,6496.0,0.647464462890625,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00113000,2025-11-07 20:27:51+00:00,113.0,0.62,0.51,0.55,0.15,31.914896,135.0,3037.0,0.6401403173828125,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00114000,2025-11-07 17:22:32+00:00,114.0,0.73,0.55,0.57,0.26000002,55.319153,8.0,3024.0,0.6367223828125,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00115000,2025-11-07 20:07:35+00:00,115.0,0.63,0.57,0.59,0.120000005,23.529413,427.0,28257.0,0.63086306640625,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00116000,2025-11-07 20:03:44+00:00,116.0,0.65,0.6,0.62,0.13999999,27.45098,232.0,2917.0,0.6272009936523439,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00117000,2025-11-07 19:30:52+00:00,117.0,0.72,0.62,0.64,0.32000002,80.00001,150.0,4687.0,0.6213416772460938,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00118000,2025-11-07 18:49:09+00:00,118.0,0.78,0.63,0.67,0.19,32.203392,125.0,9558.0,0.6152382226562501,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00119000,2025-11-07 18:39:24+00:00,119.0,0.81,0.68,0.7,0.22000003,37.28814,113.0,3271.0,0.6127968408203126,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00120000,2025-11-07 20:52:49+00:00,120.0,0.75,0.69,0.73,0.13,20.967741,7541.0,79850.0,0.6064492480468751,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00121000,2025-11-07 19:11:39+00:00,121.0,0.87,0.72,0.76,0.42000002,93.33334,26.0,6825.0,0.601810622558594,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00122000,2025-11-07 20:24:45+00:00,122.0,0.91,0.77,0.8,0.20000005,28.169022,74.0,6154.0,0.5991251025390626,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00123000,2025-11-07 20:49:40+00:00,123.0,0.88,0.79,0.83,0.24000001,37.500004,16.0,4303.0,0.5935099243164064,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00124000,2025-11-07 20:40:08+00:00,124.0,0.9,0.83,0.87,0.099999964,12.499995,172.0,3165.0,0.5896037133789063,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00125000,2025-11-07 20:48:46+00:00,125.0,0.9,0.87,0.91,0.06999999,8.433734,818.0,21235.0,0.5856975024414062,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00126000,2025-11-07 20:21:49+00:00,126.0,1.08,0.92,0.95,0.28000003,35.000004,66.0,4642.0,0.5822795678710937,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00127000,2025-11-07 20:00:57+00:00,127.0,1.06,0.95,1.0,0.099999964,10.416663,71.0,6895.0,0.5778850805664062,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00128000,2025-11-07 20:57:44+00:00,128.0,1.04,1.0,1.04,0.00999999,0.9708729,137.0,3279.0,0.5739788696289063,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00129000,2025-11-07 20:25:55+00:00,129.0,1.26,1.06,1.09,0.22000003,21.153849,99.0,5865.0,0.5708050732421875,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00130000,2025-11-07 20:58:43+00:00,130.0,1.14,1.11,1.14,0.03999996,3.6363602,15613.0,37261.0,0.5671430004882813,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00132000,2025-11-07 20:33:26+00:00,132.0,1.38,1.21,1.26,0.14999998,12.19512,85.0,5394.0,0.5598188549804688,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00134000,2025-11-07 20:24:22+00:00,134.0,1.58,1.33,1.38,0.25,18.796993,75.0,7652.0,0.55273884765625,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00135000,2025-11-07 20:36:30+00:00,135.0,1.55,1.4,1.45,0.24000001,18.320612,465.0,19577.0,0.5498091894531252,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00136000,2025-11-07 18:45:42+00:00,136.0,1.79,1.47,1.52,0.45999992,34.58646,96.0,9785.0,0.5466353930664063,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00138000,2025-11-07 20:25:34+00:00,138.0,1.9,1.62,1.68,0.29999995,18.749996,193.0,15960.0,0.5407760766601564,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00140000,2025-11-07 20:30:22+00:00,140.0,2.04,1.79,1.85,0.19999993,10.869561,2690.0,61296.0,0.5350388293457031,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00142000,2025-11-07 20:25:38+00:00,142.0,2.03,1.97,2.06,0.20999992,11.538456,362.0,13202.0,0.5301560656738282,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00144000,2025-11-07 20:50:33+00:00,144.0,2.24,2.18,2.27,0.01999998,0.9009,247.0,8137.0,0.5251512329101562,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00145000,2025-11-07 20:30:32+00:00,145.0,2.58,2.29,2.38,0.30999994,13.656385,469.0,18838.0,0.5224657128906249,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00146000,2025-11-07 20:15:41+00:00,146.0,2.65,2.4,2.48,0.44000006,19.909504,72.0,5836.0,0.5192919165039063,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00148000,2025-11-07 20:54:10+00:00,148.0,2.83,2.65,2.73,0.07999992,2.9090881,163.0,14182.0,0.514531221923828,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00150000,2025-11-07 20:56:00+00:00,150.0,3.0,2.97,3.05,0.029999971,1.0101001,6523.0,59407.0,0.5127001855468749,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00152000,2025-11-07 20:54:34+00:00,152.0,3.42,3.2,3.35,0.37000012,12.131151,173.0,14917.0,0.5063525927734375,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00154000,2025-11-07 20:04:41+00:00,154.0,3.8,3.55,3.7,0.25,7.042254,277.0,5439.0,0.5034229345703125,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00155000,2025-11-07 20:44:27+00:00,155.0,3.82,3.75,3.85,0.01999998,0.5263153,620.0,13679.0,0.5013477600097658,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00156000,2025-11-07 20:33:30+00:00,156.0,4.35,3.9,4.05,0.39999986,10.126579,255.0,5175.0,0.5027515545654297,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00158000,2025-11-07 20:33:24+00:00,158.0,4.75,4.3,4.4,0.5500002,13.095243,143.0,5015.0,0.49707534179687507,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00160000,2025-11-07 20:59:36+00:00,160.0,4.8,4.7,4.85,0.0,0.0,9016.0,57355.0,0.4947560290527344,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00162000,2025-11-07 20:40:41+00:00,162.0,5.47,5.15,5.3,0.21999979,4.190472,234.0,6165.0,0.4910939562988281,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00164000,2025-11-07 20:34:03+00:00,164.0,6.15,5.65,5.75,0.9000001,17.142859,372.0,4832.0,0.48608912353515626,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00165000,2025-11-07 20:57:54+00:00,165.0,6.01,5.9,6.05,0.010000229,0.16667047,1393.0,20754.0,0.4862111926269531,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00166000,2025-11-07 20:38:56+00:00,166.0,6.5,6.15,6.3,0.4499998,7.438013,158.0,8528.0,0.48389187988281257,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00167000,2025-11-07 20:50:42+00:00,167.0,6.8,6.45,6.55,0.35000038,5.4263625,128.0,4342.0,0.4813284289550781,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00168000,2025-11-07 19:39:38+00:00,168.0,7.45,6.7,6.85,0.6499996,9.558818,164.0,4378.0,0.4803518762207031,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00169000,2025-11-07 20:40:34+00:00,169.0,7.4,7.0,7.15,0.3499999,4.9645376,308.0,3414.0,0.47900911621093745,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00170000,2025-11-07 20:58:29+00:00,170.0,7.45,7.3,7.45,0.01999998,0.26917875,4448.0,30657.0,0.47736118347167966,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00171000,2025-11-07 20:44:10+00:00,171.0,8.0,7.65,7.75,0.9000001,12.676057,986.0,2435.0,0.4753470434570312,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00172000,2025-11-07 20:32:37+00:00,172.0,8.35,7.95,8.1,0.9500003,12.837842,1270.0,2970.0,0.47485876708984376,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00173000,2025-11-07 20:57:59+00:00,173.0,8.46,8.3,8.4,0.71000004,9.16129,194.0,2150.0,0.4721732470703125,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00174000,2025-11-07 20:27:25+00:00,174.0,9.6,8.6,8.75,1.0,11.627907,187.0,1760.0,0.4710135906982422,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00175000,2025-11-07 20:57:06+00:00,175.0,9.13,9.0,9.1,0.1800003,2.0111766,1077.0,15186.0,0.4694266925048829,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00176000,2025-11-07 20:17:59+00:00,176.0,10.05,9.35,9.45,0.5500002,5.7894754,156.0,1856.0,0.46759565612792964,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00177000,2025-11-07 20:57:24+00:00,177.0,9.88,9.7,9.85,0.8800001,9.77778,76.0,1575.0,0.4670463452148438,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00178000,2025-11-07 20:33:25+00:00,178.0,10.75,10.1,10.25,0.8500004,8.585863,1151.0,4639.0,0.46619186157226566,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00179000,2025-11-07 20:47:24+00:00,179.0,11.15,10.45,10.6,0.6499996,6.1904726,1096.0,3006.0,0.4633842724609375,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00180000,2025-11-07 20:58:45+00:00,180.0,10.95,10.9,11.05,0.05000019,0.45871735,3351.0,36193.0,0.46344530700683595,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00181000,2025-11-07 20:17:55+00:00,181.0,12.05,11.3,11.45,0.52000046,4.509978,1400.0,4009.0,0.4616142706298829,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00182000,2025-11-07 20:57:48+00:00,182.0,11.95,11.7,11.9,0.17000008,1.4431247,1209.0,2808.0,0.4610039251708985,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00183000,2025-11-07 20:46:53+00:00,183.0,12.8,12.15,12.3,0.8000002,6.6666684,1788.0,2715.0,0.4585015087890626,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00184000,2025-11-07 20:29:23+00:00,184.0,13.54,12.6,12.75,1.79,15.234043,469.0,2045.0,0.4572808178710938,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00185000,2025-11-07 20:56:29+00:00,185.0,13.25,13.1,13.2,0.13000011,0.99085456,741.0,11120.0,0.4556939196777344,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00186000,2025-11-07 20:44:05+00:00,186.0,14.06,13.55,13.7,0.34000015,2.478135,163.0,4394.0,0.45538874694824216,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00187000,2025-11-07 20:59:43+00:00,187.0,14.12,14.0,14.15,0.019999504,0.14184046,266.0,3069.0,0.45313046875,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00188000,2025-11-07 20:44:36+00:00,188.0,14.98,14.5,14.65,0.60999966,4.244952,390.0,1525.0,0.45215391601562505,False,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00189000,2025-11-07 20:20:35+00:00,189.0,16.0,15.05,15.15,1.25,8.474577,108.0,1463.0,0.4508111560058594,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00190000,2025-11-07 20:48:31+00:00,190.0,16.25,15.5,15.7,0.6999998,4.5016065,1270.0,19718.0,0.45075012145996096,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00191000,2025-11-07 20:33:22+00:00,191.0,16.85,16.1,16.2,0.8299999,5.181023,128.0,1650.0,0.4487970159912109,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00192000,2025-11-07 20:47:11+00:00,192.0,17.3,16.55,16.75,0.9699993,5.9399834,181.0,760.0,0.4480035668945312,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00193000,2025-11-07 20:54:04+00:00,193.0,17.7,17.15,17.3,1.4000015,8.588966,104.0,762.0,0.44696597961425777,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00194000,2025-11-07 19:36:46+00:00,194.0,19.16,17.7,17.85,2.7800007,16.971922,90.0,1442.0,0.44556218505859374,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00195000,2025-11-07 20:47:11+00:00,195.0,19.05,18.2,18.45,0.69999886,3.8147078,518.0,4656.0,0.44537908142089844,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00200000,2025-11-07 20:59:54+00:00,200.0,21.34,21.3,21.4,0.049999237,0.23484844,1189.0,11455.0,0.4382380395507813,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00205000,2025-11-07 20:51:49+00:00,205.0,25.35,24.5,24.7,1.1000004,4.536084,2924.0,6185.0,0.43420975952148444,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00210000,2025-11-07 20:21:44+00:00,210.0,29.6,27.85,28.25,1.2000008,4.225355,2745.0,5077.0,0.43079182495117196,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00212000,2025-11-07 20:59:24+00:00,212.0,29.59,29.4,29.7,1.460001,5.190192,1.0,614.0,0.4283504431152344,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00213000,2025-11-07 16:11:41+00:00,213.0,37.22,30.15,30.45,8.920002,31.519444,6.0,844.0,0.4274959594726563,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00214000,2025-11-06 20:33:36+00:00,214.0,35.61,30.85,31.2,5.8600006,19.697481,3.0,318.0,0.42639733764648446,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00215000,2025-11-07 17:00:48+00:00,215.0,37.85,31.6,31.95,7.909998,26.4195,65.0,919.0,0.4249935430908204,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00216000,2025-11-06 15:22:14+00:00,216.0,28.2,32.4,33.9,0.0,0.0,1.0,217.0,0.46771772521972654,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00217000,2025-11-07 17:23:03+00:00,217.0,37.95,33.15,34.65,9.0,31.088081,1.0,104.0,0.4664359997558594,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00218000,2025-11-07 15:08:29+00:00,218.0,38.6,33.9,35.45,5.549999,16.792736,1.0,190.0,0.4666801379394532,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00219000,2025-11-07 17:46:51+00:00,219.0,39.74,33.8,35.1,7.6000023,23.646555,254.0,460.0,0.42200285034179685,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00220000,2025-11-07 19:18:42+00:00,220.0,38.25,32.8,37.3,4.1500015,12.170093,95.0,1465.0,0.47601842346191403,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00221000,2025-11-06 14:55:08+00:00,221.0,31.6,36.3,37.9,0.0,0.0,1.0,104.0,0.46802289794921875,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00222000,2025-11-06 14:33:48+00:00,222.0,29.8,37.1,38.75,0.0,0.0,1.0,130.0,0.469304623413086,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00223000,2025-11-07 17:21:00+00:00,223.0,43.55,37.95,39.6,7.0,19.151848,1.0,245.0,0.4704032452392578,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00224000,2025-11-07 16:18:28+00:00,224.0,45.8,37.9,40.4,7.549999,19.73856,3.0,183.0,0.469304623413086,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00225000,2025-11-07 16:24:29+00:00,225.0,46.12,39.6,41.25,7.2199974,18.560404,12.0,307.0,0.4699760034179688,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00226000,2025-11-06 15:48:06+00:00,226.0,45.1,39.6,42.1,6.25,16.087517,2.0,184.0,0.47046427978515626,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00227000,2025-11-07 16:03:58+00:00,227.0,48.15,39.0,43.0,7.420002,18.217535,2.0,176.0,0.47290566162109376,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00228000,2025-11-07 16:23:23+00:00,228.0,48.7,41.1,43.85,8.09,19.921202,1.0,179.0,0.4730277307128906,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00230000,2025-11-07 19:52:30+00:00,230.0,45.65,43.85,45.6,0.3500023,0.772632,54.0,572.0,0.4747977325439453,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00235000,2025-11-07 18:25:48+00:00,235.0,52.2,47.4,50.1,5.209999,11.087463,2.0,186.0,0.4820608435058594,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00240000,2025-11-06 16:39:29+00:00,240.0,58.71,51.9,54.6,6.209999,11.828569,4.0,975.0,0.4852346398925781,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00245000,2025-11-05 15:29:00+00:00,245.0,58.8,56.5,59.35,12.849998,27.965176,1.0,147.0,0.49841810180664065,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00250000,2025-11-07 16:42:45+00:00,250.0,70.23,62.1,62.7,9.870003,16.351894,320.0,1433.0,0.40479110839843746,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00255000,2025-11-04 20:55:00+00:00,255.0,57.33,65.75,67.5,0.0,0.0,1.0,190.0,0.40454697021484376,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00260000,2025-11-07 18:29:08+00:00,260.0,75.8,71.55,72.45,1.75,2.363268,2.0,176.0,0.4184628466796875,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00265000,2025-11-03 14:55:12+00:00,265.0,58.4,76.6,78.65,0.0,0.0,1.0,19.0,0.5493209130859377,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00270000,2025-11-07 16:10:17+00:00,270.0,90.75,81.5,82.3,13.709999,17.795948,60.0,338.0,0.43457596679687505,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00275000,2025-11-03 19:51:51+00:00,275.0,67.6,86.4,87.2,0.0,0.0,1.0,1.0,0.43457596679687505,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00280000,2025-11-05 16:20:39+00:00,280.0,78.25,91.05,92.55,0.0,0.0,9.0,0.0,0.5061084545898438,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00290000,2025-11-03 18:43:19+00:00,290.0,79.7,100.55,103.45,0.0,0.0,38.0,0.0,0.6347692773437501,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00300000,2025-10-09 14:58:43+00:00,300.0,105.0,110.55,113.45,0.0,0.0,2.0,0.0,0.6713900048828126,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00310000,2025-10-31 19:52:02+00:00,310.0,106.0,120.55,123.45,0.0,0.0,1.0,0.0,0.706179696044922,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00315000,2024-06-06 15:23:19+00:00,315.0,4.28,3.5,4.55,0.0,0.0,1.0,54.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00320000,2025-11-06 16:43:15+00:00,320.0,131.0,130.55,133.45,0.0,0.0,4.0,0.0,0.5127001855468749,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00325000,2024-06-05 17:29:31+00:00,325.0,4.5,3.85,4.95,0.0,0.0,3.0,128.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00330000,2025-10-31 15:27:05+00:00,330.0,124.4,140.55,143.45,0.0,0.0,9.0,0.0,0.5380905566406251,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00335000,2024-05-30 19:27:24+00:00,335.0,5.3,4.2,5.25,0.0,0.0,1.0,94.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00340000,2025-09-26 14:03:38+00:00,340.0,163.07,150.55,153.45,0.0,0.0,1.0,0.0,0.561527822265625,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00345000,2024-05-31 14:15:11+00:00,345.0,6.0,4.6,5.75,0.0,0.0,1.0,91.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00350000,2025-10-02 16:30:07+00:00,350.0,160.81,160.55,163.45,0.0,0.0,5.0,0.0,0.584965087890625,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00355000,2024-06-07 13:34:48+00:00,355.0,6.0,5.05,6.1,0.2,3.44827,1.0,181.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00360000,2025-10-14 14:23:38+00:00,360.0,177.8,170.55,173.45,0.0,0.0,1.0,0.0,0.6074258007812501,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00365000,2024-06-05 14:53:48+00:00,365.0,6.3,5.5,6.65,0.0,0.0,2.0,200.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00370000,2024-06-05 13:53:53+00:00,370.0,6.54,5.8,6.9,0.0,0.0,2.0,194.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00375000,2024-06-07 15:09:13+00:00,375.0,7.0,6.15,7.1,0.0999999,1.44927,3.0,169.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00380000,2024-05-28 19:02:15+00:00,380.0,6.9,6.45,7.35,0.0,0.0,5.0,162.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00385000,2024-05-30 19:52:17+00:00,385.0,8.5,6.6,7.65,0.0,0.0,1.0,229.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00390000,2024-06-07 14:51:36+00:00,390.0,7.7,6.85,7.85,0.25,3.3557,20.0,263.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
NVDA260116P00395000,2024-06-06 18:26:36+00:00,395.0,8.05,7.4,7.9,0.0,0.0,1.0,455.0,1.0000000000000003e-05,True,REGULAR,USD,put,NVDA,2026-01-16
